CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
947890109,WBS,WEBSTER FINL CORP,6738,-4708,514.92K,-359.79K,-41.1%,0.04%
063679542,GDXU,BANK MONTREAL MEDIUM MICROSCTR,0,-1796,0,-361.7K,CLOSE,0%
06368M302,GDXD,BANK,0,-8837,0,-364.62K,CLOSE,0%
25459W862,SPXL,DIREXION SHARES ETF TRUST DAILY,0,-2016,0,-372.74K,CLOSE,0%
03210A206,BWET,AMPLIFY,0,-3827,0,-376.96K,CLOSE,0%
97717W851,DXJ,WISDOMTREE TR,0,-2381,0,-377.58K,CLOSE,0%
74347G804,OILK,PROSHARES TR K-1 FREE,22195,-8084,1.05M,-383.91K,-26.7%,0.09%
464285204,IAU,ISHARES GOLD TR,0,-4562,0,-402.19K,CLOSE,0%
46143U542,ASTX,INVESTMENT MANAGERS SER TR TRADR,11040,-15240,304.76K,-420.7K,-58%,0.03%
25461A197,NVDD,DIREXION SHARES ETF TRUST DLY NVDA,6066,-12643,206.28K,-429.94K,-67.6%,0.02%
74349Y837,PSQ,PROSHARES,8839,-17740,221.5K,-444.56K,-66.7%,0.02%
25459W847,TNA,DIREXION SHARES,7557,-6038,567.61K,-453.51K,-44.4%,0.05%
12811T571,CAIE,CALAMOS ETF TR,0,-18337,0,-460.99K,CLOSE,0%
81369Y605,XLF,SELECT SECTOR SPDR,0,-9497,0,-468.87K,CLOSE,0%
19260Q107,COIN,COINBASE GLOBAL INC COM,3439,-3236,502.75K,-473.07K,-48.5%,0.04%
922908769,VTI,VANGUARD INDEX FDS TOTAL,0,-1511,0,-484.74K,CLOSE,0%
88636Y607,HIMZ,TIDAL TRUST II DEFI 2X,283,-10069,13.81K,-491.21K,-97.3%,<.01%
88636Y508,IONX,TIDAL TRUST,0,-24745,0,-514.45K,CLOSE,0%
88636Y888,IRE,TIDAL TRUST II DEFI DA,800,-34247,13.37K,-572.27K,-97.7%,<.01%
78464A599,XSW,SPDR SERIES TRUST ST STR,423,-3376,72.67K,-580.03K,-88.9%,<.01%
46436E189,ICOP,ISHARES,15587,-12350,767.35K,-607.99K,-44.2%,0.06%
38747R553,INTW,GRANITESHARES ETF TR 2X LONG,0,-12869,0,-666.87K,CLOSE,0%
464286392,URTH,ISHARES INC,234,-3313,47.42K,-671.35K,-93.4%,<.01%
G17434104,BNT,BROOKFIELD WEALTH SOL LTD CL,0,-11796,0,-681.22K,CLOSE,0%
37960A735,BKCH,GLOBAL X FDS GBL,0,-12848,0,-717.43K,CLOSE,0%
74350P659,SPXU,PROSHARES TR ULTR SHO,7439,-21972,275.76K,-814.5K,-74.7%,0.02%
500767306,KWEB,KRANESHARES TRUST CSI,0,-29983,0,-852.42K,CLOSE,0%
55024U109,LITE,LUMENTUM HLDGS INC,0,-1248,0,-877.04K,CLOSE,0%
464287234,EEM,ISHARES TR MSCI EMG,0,-15753,0,-894.61K,CLOSE,0%
25461A874,AAPU,DIREXION SHARES ETF TRUST DLY AAPL,37115,-26047,1.29M,-908.26K,-41.2%,0.11%
464288679,SHV,ISHARES,0,-8773,0,-968.45K,CLOSE,0%
21873S108,CRWV,COREWEAVE INC COM,0,-13907,0,-1.08M,CLOSE,0%
25460G120,LABU,DIREXION SHARES ETF TRUST DAILY,0,-6501,0,-1.08M,CLOSE,0%
92189F601,NLR,VANECK ETF TRUST URANIUM AND,0,-8183,0,-1.09M,CLOSE,0%
25460G831,JNUG,DIREXION SHARES,0,-5537,0,-1.1M,CLOSE,0%
464286624,THD,ISHARES INC,0,-16215,0,-1.12M,CLOSE,0%
032108649,SILJ,AMPLIFY ETF TR JR SILV,396,-47893,10.26K,-1.24M,-99.2%,<.01%
003264108,SIVR,ABRDN SILVER ETF TRUST PHYSCL SILVR,0,-17549,0,-1.26M,CLOSE,0%
464288760,ITA,ISHARES TR US AER,3609,-5278,874.89K,-1.28M,-59.4%,0.07%
74347X831,TQQQ,PROSHARES,0,-35560,0,-1.48M,CLOSE,0%
69374H303,PTNQ,PACER FDS,0,-20333,0,-1.48M,CLOSE,0%
46438R105,ETHA,ISHARES ETHEREUM TR,0,-95822,0,-1.52M,CLOSE,0%
46137V100,PPA,INVESCO EXCHANGE TRADED FD,6,-9988,1.06K,-1.76M,-99.9%,<.01%
25460G781,NUGT,DIREXION SHARES ETF TRUST DAILY,0,-10146,0,-1.91M,CLOSE,0%
74350P675,SQQQ,PROSHARES,0,-32441,0,-2.61M,CLOSE,0%
25461A528,MUU,DIREXION SHARES ETF TRUST DLY MU,10528,-3423,11.04M,-3.59M,-24.5%,0.92%
464286327,SLVP,ISHARES INC MSCI,36929,-120681,1.14M,-3.72M,-76.6%,0.09%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,0,-54016,0,-7.9M,CLOSE,0%
78463V107,GLD,SPDR GOLD TR GOLD,54830,-23471,20.2M,-8.65M,-30%,1.7%
25459W458,SOXL,DIREXION SHARES ETF TRUST DAI SEM,26828,-56198,7.16M,-14.99M,-67.7%,0.6%
46428Q109,SLV,ISHARES SILVER TR,0,-241388,0,-16.45M,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,29315,-38543,17.03M,-22.39M,-56.8%,1.4%
85208P873,SLVR,SPROTT FDS,0,-378924,0,-22.42M,CLOSE,0%
464287655,IWM,ISHARES,0,-100877,0,-25.02M,CLOSE,0%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF SHS,357726,-917748,11.91M,-30.55M,-72%,0.99%
30303M102,META,META PLATFORMS INC,43251,-104799,24.36M,-59.03M,-70.8%,2%
78462F103,SPY,STATE STR SPDR S&P 500 ETF T TR,0,-273804,0,-178.07M,CLOSE,0%
Total,,,,,1.2B,386.87M,+51.6%,100%
